"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.a1","Answer.a2","Answer.q1","Answer.q2","Approve","Reject"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","30MVJZJNHNZVC69AXDFIQUOV5YG9JV","A2VFPLE7TSN1IL","Submitted","Tue Apr 23 19:28:45 PDT 2019","Tue Apr 23 19:43:29 PDT 2019","Fri Apr 26 19:43:29 PDT 2019","","","","884","0% (0/0)","0% (0/0)","0% (0/0)","2 tablespoons","30 minutes","How much olive oil do I need?","How long do I marinate?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","32RIADZISTQNE3MO3CS51N42GQ4S4Q","A3C8HI6ISHT3VD","Submitted","Tue Apr 23 22:53:14 PDT 2019","Tue Apr 23 22:56:51 PDT 2019","Fri Apr 26 22:56:51 PDT 2019","","","","217","0% (0/0)","0% (0/0)","0% (0/0)","Latino markets,Asian markets","An electric coffee or spice grinder","Mention the available market names?","What are the special equipments in the above paragraph?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","32RIADZISTQNE3MO3CS51N42GSAS40","A6YNB22D2QSBB","Submitted","Wed Apr 24 01:40:00 PDT 2019","Wed Apr 24 01:42:03 PDT 2019","Sat Apr 27 01:42:03 PDT 2019","","","","123","0% (0/0)","0% (0/0)","0% (0/0)","Yes I like","Oil,Salt","Do you like chicken?","List out the incrediants"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","37U1UTWH9W8CWP9D0QIDSPFBWCN8RZ","A2QOJUD5VE11X9","Submitted","Wed Apr 24 01:35:59 PDT 2019","Wed Apr 24 01:39:40 PDT 2019","Sat Apr 27 01:39:40 PDT 2019","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","Yes i like chicken","An electric coffee or spice grinders","Do you like chicken?","Name the special equipments?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3FUI0JHJPYKYCQI5DJMLJA4KACB33U","A1X3F8JN5546BV","Submitted","Wed Apr 24 01:14:34 PDT 2019","Wed Apr 24 01:16:57 PDT 2019","Sat Apr 27 01:16:57 PDT 2019","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","Bahian Chicken and Shrimp Stew","2 tablespoons olive oil, 2 tablespoons lime juice, half of garlic, 1 teaspoon salt, and 1/2 teaspoon pepper in a large bowl.","WHICH RECIPE ?","Whisk together ?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3GFK2QRXXA3YH37X1MLG34D1M0A5W4","A1CQB66Q6BWLNB","Submitted","Tue Apr 23 23:21:45 PDT 2019","Tue Apr 23 23:23:12 PDT 2019","Fri Apr 26 23:23:12 PDT 2019","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","Yes I like","Oil, Lemon juice","Do you like chicken?","List out the incrediants"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3K3R2QNK8CP4QMK49CJWXWX6NH2U97","A3S1RAA0VUVQK","Submitted","Wed Apr 24 04:10:14 PDT 2019","Wed Apr 24 04:11:35 PDT 2019","Sat Apr 27 04:11:35 PDT 2019","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","30 minutes","25 to 30 minutes","How long should you marinate the chicken for?","How long will it take to cook the chicken all the way through?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3L4PIM1GQU2RBV0VDUG7R23DPP3YRC","A33RCNCU6YTYD4","Submitted","Tue Apr 23 22:13:27 PDT 2019","Tue Apr 23 22:16:31 PDT 2019","Fri Apr 26 22:16:31 PDT 2019","","","","184","0% (0/0)","0% (0/0)","0% (0/0)","889","20-30 minutes","how many calories?","how long do i cook it?"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3RKNTXVS3NKJE70UMC6EGNAWUMZ4AC","A144JCFV4GC75Q","Submitted","Wed Apr 24 01:12:24 PDT 2019","Wed Apr 24 01:13:52 PDT 2019","Sat Apr 27 01:13:52 PDT 2019","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","2 tablespoons lime juice","1/2 cup salted roasted cocktail peanuts","amount of lime juice","amount salted roasted cocktail peanuts"
"3WRBLBQ2GRU12QX2Z96LCMZZ3WIG02","3R0JXV1AUGVZHY29K28U4IOXUCFFOT","Ask and Answer Questions About Recipes #4","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:28:11 PDT 2019","10","BatchId:3618427;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:28:11 PDT 2019","","","3U5NZHP4LSOKDNURQ28U078VYDQHPW","A1Z9M4PNLLAIXU","Submitted","Wed Apr 24 01:49:38 PDT 2019","Wed Apr 24 01:51:13 PDT 2019","Sat Apr 27 01:51:13 PDT 2019","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","Yes I Like","Oil,Pepper","Do you like chicken?","Mention the some incrediants"
