"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.a1","Answer.a2","Answer.q1","Answer.q2","Approve","Reject"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","345LHZDEDYEIBKVOS3IM6JUKNNEU38","A354QMVOXVCIS2","Submitted","Tue Apr 23 22:18:20 PDT 2019","Tue Apr 23 22:22:23 PDT 2019","Fri Apr 26 22:22:23 PDT 2019","","","","243","0% (0/0)","0% (0/0)","0% (0/0)","pre heat the oven to 250 degrees F","bake them for 1 to 11/2 hours.","What temperature should the oven be pre heated to?","How long do these crackers need to be baked?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","388U7OUMF8NUE04A5M5YZA9TDCO0RD","A33RCNCU6YTYD4","Submitted","Tue Apr 23 22:09:23 PDT 2019","Tue Apr 23 22:11:49 PDT 2019","Fri Apr 26 22:11:49 PDT 2019","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","250 degrees","1 to 1 1/2 hours","what should i preheat the oven to?","how long should i bake them?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3A0EX8ZRN9A4VOJ6HXUHRNY962RBY0","A1IE5IF0ICHUFE","Submitted","Tue Apr 23 19:21:43 PDT 2019","Tue Apr 23 19:24:31 PDT 2019","Fri Apr 26 19:24:31 PDT 2019","","","","168","0% (0/0)","0% (0/0)","0% (0/0)","250","it will burn","What do we set the oven on?","Why should we avoid getting sugar on the cracker?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3CP1TO84PUNC5N9QN2W9FXXCHRO25N","APO4DD2J9RWGP","Submitted","Tue Apr 23 20:36:04 PDT 2019","Tue Apr 23 20:46:50 PDT 2019","Fri Apr 26 20:46:50 PDT 2019","","","","646","0% (0/0)","0% (0/0)","0% (0/0)","250°F.","4.","What do I set the oven to?","How many strips of bacon?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3DY4FPOOA2AA715Q8JTNK3ZJ78XVRW","A3CVGCV369EFNH","Submitted","Tue Apr 23 21:50:21 PDT 2019","Tue Apr 23 21:53:35 PDT 2019","Fri Apr 26 21:53:35 PDT 2019","","","","194","0% (0/0)","0% (0/0)","0% (0/0)","Bake for 1 to 1 1/2 hours.","12 Bacon slices and 48 Saltine or buttery crackers.","How long do you bake the Bacon Crackers?","What are the ingredients to make plain Bacon Crackers?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3F6KKYWMNCN3YMDCORCC5XO2651ND0","A2LLGTGJ2PB6GV","Submitted","Tue Apr 23 23:17:25 PDT 2019","Tue Apr 23 23:21:26 PDT 2019","Fri Apr 26 23:21:26 PDT 2019","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","YES I LIKE","OIL , LEMON JUICE","DO YOU LIKE CRACKERS?","LIST OUT THE THINGS?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3JNQLM5FT58Q7CCBFPCGWMT94IQL2Z","A2GXJM7ALA8RYC","Submitted","Tue Apr 23 22:31:48 PDT 2019","Tue Apr 23 22:33:15 PDT 2019","Fri Apr 26 22:33:15 PDT 2019","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","It needs to be preheated to 250 degrees.","Twelve slices are needed.","What does the oven need to be preheated to?","How many slices of bacon are needed for the recipe?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3RKNTXVS3NKJE70UMC6EGNAWULC4AN","A1CQB66Q6BWLNB","Submitted","Tue Apr 23 23:21:50 PDT 2019","Tue Apr 23 23:25:14 PDT 2019","Fri Apr 26 23:25:14 PDT 2019","","","","204","0% (0/0)","0% (0/0)","0% (0/0)","Yes I like","Oil, Lime juice","Do you like Crackers","List out the incrediants"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3TMSXRD2X7MZTL6E0ZJ40E0KAK5W1D","A3C8HI6ISHT3VD","Submitted","Tue Apr 23 23:23:48 PDT 2019","Tue Apr 23 23:27:06 PDT 2019","Fri Apr 26 23:27:06 PDT 2019","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","Yes, I like crackers.","Rosemary needles makes for a fancified version.","Do you like crackers?","Which makes for a fancified version?"
"3VW0145YLYY8W6UAWKEM7WYSYR0MJN","3D4VT3QYU70BI7ENK8K65IAK6SW4JB","Ask and Answer Questions About Recipes #2","Ask and answer two questions that can be answered using contextual evidence from the passage.","survey, food, food, food, food, food, food, food","$0.01","Tue Apr 23 18:27:49 PDT 2019","10","BatchId:3618425;OriginalHitTemplateId:928390912;","1200","259200","Wed Apr 24 18:27:49 PDT 2019","","","3WT783CTPC3RSLI1L5CSUW6Q3EACBU","A2VFPLE7TSN1IL","Submitted","Tue Apr 23 19:28:52 PDT 2019","Tue Apr 23 19:45:16 PDT 2019","Fri Apr 26 19:45:16 PDT 2019","","","","984","0% (0/0)","0% (0/0)","0% (0/0)","250","1/8 teaspoon","What temperature do I preheat the oven?","How much brown sugar do I need?"
